title,content,url,date,source,category,sub_category
2020 SW해커톤(khuthon) 신청 모집[신청기간 연장],"무박 2일간 경희대 학생들을 대상으로 SW해커톤 (khuthon) 대회를 개최하니 많은 참가 바랍니다.
1. 일시 및 장소
- 2020. 11. 13
(금) 저녁부터 다음날 점심까지
- 온라인 개최
2. 주제
- 행사 5일전 공개
3. 참가 대상자
- 전공 무관, 경희대학교 학부 재학생 또는 휴학생이라면 가능
- 수상 조건은 아래의 사항을 모두 만족해야합니다.
ㆍ국제캠퍼스 소속의 모든 학과 재학생 또는 서울캠퍼스 소속의 “컴퓨터공학과/SW융합학과 다전공” 재학생
ㆍ직전학기 12학점 이상 취득 및 직전학기 평균 평점 2.0 이상
ㆍ8학기 초과자가 아님
4. 시상
- 대상 1팀 200만원
- 최우수상 3팀 각 100만원
- 우수상 5팀 각 50만원
- 특별상 5팀 각 30만원
5. 접수 마감 기한 및 방법
- 2020. 11. 9 (월) 23시 59분까지
-
https://thon.khlug.org
에서 팀 또는 개인 단위로 접수
- 팀 접수 시 팀원은 최대 4명까지 가능하며, 반드시 1명 이상의 팀원이 수상 조건을 만족해야 수상할 수 있습니다.
- 개인 단위의 참가자는 11월 이후 홈페이지에서 팀을 매칭할 수 있습니다.
- 자세한 내용은 홈페이지
https://thon.khlug.org/about
에서 확인하세요.
6. 문의
- 댓글문의
- 쿠러그 공식 이메일:
we_are@khlug.org
- SW중심대학 담당자:
ykhan@khu.ac.kr",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=1348&page=35,2020-10-17,SW중심대학사업단,event,graduation
2020년 2학기 TOPCIT 온라인 설명회 진행,"TOPCIT
시험에 관심을 가지고
있는 경희대 학생들과 수험생들을 위해
TOPCIT
사업단에서
만든 자료를
경희대
SW
중심대학
사업단에서 전달받아
10
월
3~4
주에
온라인으로 진행 예정입니다
.
저작권 문제 등으로 개별학생들에게 전체 자료 배포나 별도의 게시판을 통해 영상 다운로드 등은 힘든 점
양해 바랍니다
.
진행할
내용은
“
IT
비즈니스
특강
+
비즈니스영역 모의고사 문제풀이
” 입니다.
1)
캡스톤 디자인
1/2 (10
월
27
일 화 오후
7
시
~
8
시
15
분
)
2)
최신기술 콜로키움
2 (10
월
30
일 금 오전
10
시
~
11
시
30
분
)
1), 2)
의 수업시간에
동일한 내용으로 반복 진행예정입니다
.
해당 일자 수업의 출석과 온라인 설명회는 상관없으므로 부담 갖지 말고 관심 있는 학생들의
많은 참여바랍니다
.
2020
년 하반기
TOPCIT(
특별평가
)
신청학생들 중 위의 수업을 듣지 않는
경우 담당자 메일
(
ash@khu.ac.kr
)
로
본인 이메일 혹은
e-campus
로그인 아이디 알려주면 가능한 수업시간에
청강생으로 등록해 드리겠습니다
.",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=1345&page=35,2020-10-16,SW중심대학사업단,event,exam
2020 KHU SW FESTIVAL 전시작품 모집,"전공 수업, 비교과과정 프로그램, 동아리 및 개인적으로 개발한 SW전시 작품을 모집합니다.
금년도 SW페스티벌은 코로나로 인하여 온라인으로 전시/개최할 예정입니다.
다수의 우수 작품을 시상할 예정이니 많은 출품 바랍니다.
◎ 행사 개요
ㆍ일시: 2020년 11월 30일(월) 10:00~12월 2일(수) 15:00
ㆍ장소: 온라인 개최
◎ 참가 대상자
ㆍ국제캠퍼스 소속의 모든 학과 재학생
ㆍ서울캠퍼스 소속의 “컴퓨터공학과/SW융합학과 다전공” 재학생
※
모든 팀원이 아래의 장학금 수혜 자격자만 참가 가능
- 직전학기 12학점 이상 취득 및 직전학기 평균 평점 2.0 이상
- 8학기 초과자 지원 불가
◎ 전시작품 모집 분야
ㆍSW가 포함된 모든 작품
ㆍ외부 공모전 출품 및 수상작 출품 가능
ㆍ개인이 여러 개의 다른 작품 출품 가능
[전시 작품 신청 세션]
ㆍ피지컬컴퓨팅: 로봇, 자동차, 아두이노 등의 SW
ㆍ게임 및 AR/VR: 게임, AR, VR SW
ㆍ데이터분석: AI, Big data, Data mining 등의 SW
ㆍ기타SW: 상기 세션에 포함되지 않는 SW
◎ 우수 작품 시상
ㆍ대상 1팀: 상장 및 상금 500만원
ㆍ최우수상 세션별 1팀: 상장 및 상금 각 100만원
ㆍ우수상 세션별 1팀: 상장 및 상금 각 50만원
ㆍ주니어상 (1,2학년) 세션별 1팀: 상장 및 상금 각 50만원
ㆍ인기상 2팀: 상장 및 상금 30만원
※ 대상은 세션별 최우수상 가운데 선정하며, 최우수상과 중복 수상 불가
※ 주니어상은 세션별 미수상작 가운데 선정
※ 인기상은 중복 수상 가능
◎ 작품 평가 방법
ㆍ대상/최우수상/우수상/주니어상
: 심사위원회에서 창의성/완성도를 심사(대상은 심사위원회에서 통과할 경우 시상)
(심사위원장: 이성원 교수)
ㆍ인기상: 참관자가 우수 작품에 제공한 “좋아요” 추천 개수로 선정
◎ 작품 접수
ㆍ신청서: SW중심대학(
swedu.khu.ac.kr
) 홈페이지 자료실에서 [양식 1-22] 다운로드
ㆍ온라인 접수: 참가 신청서 작성 후, 이메일(
ykhan@khu.ac.kr
)로 접수
※ 온라인 전시 방법 및 일정은 신청서에서 확인 가능
◎ 신청서 접수 기간:
11월 19일(목요일) 오후 17시 00분까지
◎ 관련 문의: SW중심대학사무실 및 이메일(
ykhan@khu.ac.kr
) 문의",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=1344&page=35,2020-10-16,SW중심대학사업단,scholarship,internal_scholarship
KHU SW창업지원 프로그램 안내,"1. 장학금 신청 서류
- 장학관리프로그램 사이트 접속: 메인페이지 안내사항을 모두 확인하시고,
마지막 페이지의 아래쪽 '장학금 신청하러가기'로 들어가시면 됩니다. (10월 19일 00시 기준으로 리스트업)
https://www.khu-swedu.kr/
- 장학서류를 작성하고, 개인정보이용동의서, 재학증명서, 성적증명서를 업로드하시면 '장학금 지급 요건' 확인 후 관리자 승인이 이루어집니다
* 재학증명서, 성적증명서는 사본 가능하며, 2020년 2학기 10월 1일 이후 발급한 것 (2학기 휴학 가능기간 이후의 것)
- 승인을 받으면 장학신청관리프로그램 사이트에서 장학신청서를 다운로드 받을 수 있습니다.
- 승인된 장학신청서,개인정보 활용동의서,사업자등록증 사본, 사업계획서(자유양식)를 함께 직접 혹은 우편으로 제출하여 주시기 바랍니다.
(시스템 입력은 사전에 장학요건을 확인하기 위함이며 장학신청서는 원본이 필요하기에 불편하지만 본 방법으로 진행합니다.)
* 개인정보활용 동의서 SW중심대학홈페이지(
swedu.khu.ac.kr
) --> 커뮤니티 --> 자료실 --> [양식 1-2] 기관용개인정보이용동의서
- 사업단 위치 및 주소
* [17104] 경기도 용인시 기흥구 덕영대로 1732번지 경희대학교 국제캠퍼스 소프트웨어융합대학 B08호 SW중심대학 행정실
2. 신청 서류 제출 기한
- 장학관리프로그램 입력 및 승인: 10월 23일 오후 4시까지
- 장학신청서,개인정보 활용동의서,사업계획서(자유양식),사업자등록증 사본 제출 (사업단 방문 또는 우편 도달): 10월 27일 오후 4시까지",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=1343&page=35,2020-10-15,SW중심대학사업단,program,internal_scholarship
초등학생/중학생 대상 SW캠프 신청 안내,"초등학생/중학생
대상 SW캠프 정보 및 신청은
'커뮤니티'의 '초중고SW교육신청'에서 확인할 수 있습니다.
http://swedu.khu.ac.kr/bbs/board.php?bo_table=06_02",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=1339&page=35,2020-10-08,SW중심대학사업단,event,edu_program
KHU SW GURU 프로젝트 그룹 모집,"경희대학교를 대표하는 우수 SW 그룹을 양성하기 위하여, 우수 학생들을 선발하고 지원을 제공합니다. KHU SW GURU 프로젝트 그룹에 관심 있는 학생들의 많은 지원 바랍니다.
◎ 신청 대상자
ㆍ소프트웨어융합대학 재학생 중
장학금 지원기준을 충족하는 학생
- 직전학기 12학점 이상 취득 (직전학기 평균 평점 2.0 이상)
- 8학기 초과자 지원 불가
ㆍ2인 이상 팀으로 신청
◎ 프로젝트 그룹 활동 사항
ㆍ오픈 소스SW를 활용한 프로젝트 개발
- 창업 교육 관리 프로그램 (자세한 기능은 신청서 참고)
◎ 선정자 의무사항
ㆍ프로젝트를 오픈소스를 활용, git에서 개발하여 공개
ㆍ개발 기간은 2개월이며, 프로젝트 및 일정에 따라 변경 가능
ㆍ최종 결과 보고서 제출
◎ 지원 사항
ㆍ연구활동 장학금 (프로젝트 당 200~400만원)
ㆍ자격증명서 발급(SW중심대학)
- SW GURU 장학금 내역 포함
- SW 프로젝트 개발 내역 포함
- 개발한 SW 활용 내역 포함
(의무 사항을 만족한 경우에만 발급)
◎ 선발 방법
ㆍ프로젝트 개발 경험 등을 포함한 신청서 평가
◎ 프로젝트 계획서 접수
ㆍ계획서 양식 다운로드: 소프트웨어중심대학(
swedu.khu.ac.kr
) 홈페이지 공지사항 참고 및 자료실에서 ‘[양식1-54] KHU SW GURU 프로젝트 그룹 지원 신청서’ 다운로드
ㆍ온라인 접수: 신청서 및 성적증명서(사본 가능)를 이메일(
ykhan@khu.ac.kr
)로 접수
◎ 계획서 접수 기간: 2020년 10월 14일 (수요일) 오후 23:50 까지
◎ 관련 문의: SW중심대학사무실 및 이메일(
ykhan@khu.ac.kr
) 문의",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=1338&page=35,2020-10-08,SW중심대학사업단,scholarship,internal_scholarship
2020-2 SW코딩 역량평가 실시 안내,"2020년도 2학기에 경희대학교 소프트웨어융합대학 학생을 대상으로 본인의 코딩 능력을 확인해 보고 프로그래밍 실력 향상의 동기부여를 할 수 있도록 경희대 SW중심대학 사업단에서 2020-2 SW코딩 역량 평가를 진행합니다.
장소의 제약 없이 온라인으로 진행하므로 경희대학교 소프트웨어융합대학 학생 여러분의 많은 관심과 참여 바랍니다.
◎ 2020-2 SW코딩 역량평가 진행 절차:
1) 접수기간 (10월 12일 ~10월 29일) 동안 접수 페이지(
https://bit.ly/3nnDzEQ
)에서 접수
2) 접수 마감 후 테스트 기간 전까지(10월 30일~11월 02일) 등록한 이메일로 테스트 페이지 링크 발송 및 예제문제 공개
3) 테스트 기간(11월 03일~10일) 중 편한 시간에 링크를 통해 테스트 페이지에 접속하여 3시간 동안 문제풀이
◎ 문제 난이도: 2학년 2학기 자료구조 수업 이수 학생 기준
◎ 사용가능 언어: C/C++, Java 중 택일
◎ 일 정
접수: 10월 12일(월) 9시 ~ 10월 29일(목) 23시
시험: 11월 03일(화) 9시 ~ 11월 10일(화) 23시
접수 인원 초대 및 예제문제 공개: 10월 30일(토) 09시~ 11월 02일(월) 23시
◎ 문의: 경희대학교 SW중심대학 사업단 홈페이지 공지 (
http://swedu.khu.ac.kr)의
댓글 혹은
담당자 이메일(ash@khu.ac.kr)",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=1336&page=35,2020-10-07,SW중심대학사업단,academic,exam
SW 공모전 개최,"제
1
회 공개
SW
활용 공모전을 개최합니다
.
실내 자율주행차 및 로봇팔
H/W
가 제공되며
,
이를 활용한 응용서비스를 자유롭게 개발해볼 좋은 기회가 될 것입니다
.
여러분의 많은 관심과 참가 바랍니다
.
-
주최
:
경희대학교 클라우드 및 보안 연구실
-
주관
:
경희대학교
SW
중심대학 사업단
,
경희대학교 클라우드 및 보안 연구실
-
후원
:
과학기술정보통신부
,
정보통신기획평가원
1.
일시
-
접수
: 2020.09.21(
월
) ~ 2020.10.05(
월
)
-
팀 선발 및 공개
SW
설명
: 2020.10.06(
화
)
- SW
개발계획서 제출
: ~2020.10.12(
월
)
-
최종 시연 및 시상
: 2020.11.30(
월
)
2.
주제
-
실내환경에서 자율주행차 및 로봇팔을 활용한 응용서비스 개발
-
자율주행차 및 로봇팔은 팀당
1
개씩 제공됩니다
.
-
자율주행 및 로봇팔 제어
SW(C
언어 기반
)
가 제공되며
,
사용법 교육 및 설명회가 진행됩니다
.
3.
참가 대상자
-
전공 무관
,
경희대학교 국제캠퍼스 학부 재학생
4.
시상
-
대상
250
만원
-
최우수상
100
만원
-
우수상
50
만원
5.
접수 마감 기한 및 방법
- 2020. 10. 05 (
월
)
까지
-
icnslab@khu.ac.kr
로 팀 단위로 접수 (팀원명, 연락처 기재)
-
팀 접수 시 팀원은
1~5
명까지 가능하며
,
반드시
1
명 이상의 재학생이 포함되어야 합니다
.
6.
문의
-
이메일
:
icnslab@khu.ac.kr
-
담당
:
박준영 연구원
(031-201-2454)",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=1308&page=35,2020-09-23,SW중심대학사업단,event,competition
노트북 대여 안내[2학기],INFO21 아이디와 비밀번호로 로그인 후 진행해야 정상접근 가능합니다.,https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=1303&page=36,2020-09-22,SW중심대학사업단,program,equipment
2020년 하반기 TOPCIT 특별평가 시행 안내,"1. 평가일시/대상 : '20.10.31(토), 09:30 ~12:00(성적우수자 포상 없음) / 활용필수 수요자
* 중앙방역대책본부「코로나19 예방을 위한 시험 방역관리 안내」방침에 준하여 평가운영 예정이며 위 일정은 코로나19 관련 상황 및 정부 지침에 따라 일정 변동(연기 또는 취소) 가능합니다.
2. 접수기간/방법 : ’20.9.21(월) ~ 10.05(월) / 홈페이지(topcit.or.kr) 선착순 단체접수
* TOPCIT 홈페이지 미가입자의 경우 먼저
https://www.topcit.or.kr/
에서 회원 가입 후 설문지에 ID 정보 확인
* 신청 방법 : 구글 설문지로 신청
https://docs.google.com/forms/d/1EgPR0fp2WkLFsJVF_wjrEFkqnwceTiYkHNLl_byDlW4/edit
* 시험 장소 : 경희대학교 국제캠퍼스 전자정보대학관 지하 실습실
* 응 시 료 : 무료(SW중심대학 사업단 지원)
2. 9월 29일 17시 이후 신청자는 고사장 변경 불가",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=1296&page=36,2020-09-22,SW중심대학사업단,academic,exam
KHU SW GURU 알고리즘 그룹 모집,"경희대학교를 대표하는 우수 SW 그룹을 양성하기 위하여 KHU SW GURU 알고리즘 그룹을 모집합니다.
본 프로그램은 최고의 알고리즘 경시대회에서 수상을 목적으로 운영됩니다.
알고리즘에 실력 있는 학생들의 많은 지원 바랍니다.
▶ 선발 대상
ㆍ소프트웨어융합대학 1, 2, 3학년 재학생 중 장학금 수혜 가능 대상자
- 장학금 수혜가능 대상: 직전학기 12학점 이상 취득 (직전학기 평균 평점 2.0 이상)
ㆍ20년 2학기 SW학업장려 프로그램의 심화분야(알고리즘)과 중복 신청 불가
▶ 활동 기간 및 내용
ㆍ 2학기~동계 방학 기간 알고리즘 스터디 그룹 구성 및 활동
- 알고리즘 스터디 및 문제 풀이 (풀이 과정 공유)
- 알고리즘 온라인 강좌 수강
- 온라인 알고리즘 경진대회 참가
ㆍ 우수한 GURU 맴버들과 팀을 구성하여 졸업 시까지 연속적인 스터디 그룹 활동으로
대외 주요 프로그래밍 경시대회에 참가
▶ 지원 사항
ㆍ장려금 150만원
ㆍ경시대회 수상 시 장학금 마일리지 제공
ㆍ우수 활동 학생은 2021년에도 GURU 자격 및 혜택 부여
▶ 선발 방법
ㆍ신청서 서류 평가를 통해 선발
▶ 신청 기간 및 방법
ㆍ신청 기한: 2020. 9. 24(목) 15시까지
ㆍ신청 방법: 신청서와 성적증명서(스캔본)를 이메일(ykhan@khu.ac.kr)로 제출 신청
ㆍ신청서 양식은 SW중심대학사업단 홈페이지(swedu.khu.ac.kr) 커뮤니티/자료실에서 다운로드 ([양식 1-60] KHU SW GURU 알고리즘 그룹 지원 신청서)
ㆍ기타 문의사항: 이메일 문의 (ykhan@khu.ac.kr)",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=1280&page=36,2020-09-17,SW중심대학사업단,scholarship,internal_scholarship
Google Developers Machine Learning Bootcamp,"구글 코리아에서는 머신러닝에 관심있는 개발자를 양성하여 관련 인력을 찾고 있는 회사들에 연결해 드리는
<Google Developers Machine Learning Bootcamp>
를 시작합니다
!
이 프로그램은 참가자들이 머신러닝 이론을 공부하는 것 뿐만 아니라 현업의 엔지니어링 문제를 해결하는 수준까지 이르는 것을 목표로 유상 교육 콘텐츠를 무료로 제공하며
,
스스로 공부하실 수 있는 환경과 동기부여를 위한 다양한 기회를 제공하여 드립니다
.
선발된 참가자들은 약
4
개월간 딥러닝 이론 과정을 수료하고 머신러닝 자격증을 취득하게 됩니다
.
이후에는 머신러닝 관련 과제를 직접 진행중인 회사들에 인턴 혹은 정규직 머신러닝 개발자로 채용될 수 있는 기회를 제공합니다
.
https://events.withgoogle.com/
google-developers-mlb-kr/#
content",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=1273&page=36,2020-09-17,SW중심대학사업단,job,internship
Girls in ICT 2020 - 해커톤 공모전,,https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=1272&page=36,2020-09-17,SW중심대학사업단,event,competition
[마감] 20년 2학기 학부연구생 프로그램 추가 인원 모집,"목적
:
학부졸업
전부터 관심 있는
SW
관련 연구분야의 대학원 연구실 및 지도교수님과 연계하여 학업지도를 받으며 대학원생들과
프로젝트 및 관련연구를 수행하는 제도입니다
.
우수
SW
인력은
졸업 전에 관심분야의 심화 연구를 경험해 볼 수 있고
,
연구실 및 지도교수님은 우수 인력을 다양한 프로젝트
및 연구수행에 활용할 수 있어 학생
/
연구실
/
교수님 모두의
SW
역량을 높이는데 기여할 것으로 기대합니다
.
지원기간 :
~ 9
월
25
일
지원대상
: 1)
국제캠퍼스
재학생
(
휴학생
,
수료
,
졸업유예
지급불가
), 8
학기 이내 등록 및 직전학기
12
학점이상이수
,
평균평점
2.0
이상
(
학점포기
전 성적반영
)
2) 1
학기 신청학생들 외에 추가 신청학생 대상
(1
학기 신청학생들은 자동연장 되어 보고서 및 논문 제출만 하면 되고
, 1
학기 신청학생 중
2
학기에
휴학하는 경우 담당자에게 연락 바랍니다
.)
지원혜택
:
매
학기 말
100
만원 지급
의무사항
:
학기
별 연구보고서
(11
월말 제출
)
제출 및
KCC/KSC
등 논문제출
※ 지도교수
1
인당
학생
2
인까지 신청 가능
,
신청 인원 적으면
학생 인원 확대 가능
※신청 양식은 홈페이지 커뮤니티
-
자료실
-47
번
[
양식
1-52]
에 신청학생과 지도교수 서명
받아
SW
중심대학
사업단 담당자 이메일
(ash@khu.ac.kr)
으로
제출합니다
.
지원금 지원을 위해 학기말
(11
월말
)
에 장학금 지급 관련 서류 양식 요청할 수 있습니다
.
※ 문의는 사업단 홈페이지 공지글 댓글로 문의 바랍니다
.
※ 소프트웨어융합대학 학부생 및 다전공 학생들만 지원가능",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=1269&page=36,2020-09-17,SW중심대학사업단,program,external_scholarship
[마감] 학업지원 프로그램(여름방학) 신청방법 안내,"방학(6-8월)중 기본/심화분야 활동에 대한 ‘결과 보고서’ 와 관련 증빙자료(영수증 등), 장학관련 서류 제출에 대해 안내합니다.
1. 신청일자 : 2020.9.21. 00시 ~ 2020.9.25 00시
->
https://www.khu-swedu.kr/
2. 신청방법
① 장학금 신청은 9월 21일 00시를 기준으로 자동으로 오픈됩니다.
② 9월 25일 23시 59분 이후에는 신청 할 수 있는 기능이 사라지오니 참고부탁드립니다(추가신청 불가)
③ 메인페이지 안내사항을 모두 확인하시고 아래쪽 '장학금 신청하러가기'로 들어가시면 됩니다.
④ 해당 신청서 페이지 작성 후 모든 페이지를 업로드 하시면 '장학금 지급 요건' 확인 후 관리자 승인이 이루어집니다.
⑤ 승인받은 후 다운로드 받아 장학신청서(성적,재학 증명서 제외) 및 개인정보 활용동의서 와 '증빙서류'를 함께 직접 혹은 우편으로 제출하여 주시기 바랍니다.
⑥ 추가 제출하시는 증빙서류에 대해서 확인 후 미비 할 경우 재요청 할 수 있음을 참고바랍니다.
⑦ 시스템 입력은 사전에 장학요건을 확인하기 위함이며 장학신청서는 원본이 필요하기에 불편하지만 본 방법으로 진행합니다.
우편 및 직접제출 주소 : 전자정보대학 B08호(우편의 경우 29일 접수분까지 유효)
#학교 우체국을 경유해서 도착하므로 예정 도착일 보다 1일 정도 늦어짐을 참고 바랍니다.
4. 신청대상: 소프트웨어융합대학 학생 및 다전공 학생(장학금 지원기준 충족)
1) 국제캠퍼스 재학생 및 8학기(2학기 기준) 이내 등록학생으로 직전학기 취득 평균
평점 2.0이상, 직전학기 12학점 이상 취득한 자
2) 방학 중 기본/심화분야 활동한 학생 (1학기 SW학업장려 지급 학생은 제외)
※ 세부 프로그램 내용은
이전 공지
참고 바랍니다.",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=1268&page=36,2020-09-17,SW중심대학사업단,program,external_scholarship
[마감] 20년 2학기 학업지원 프로그램 안내,"학업
지원 프로그램은 학교에서 제공하는 교과목이나 비교과
프로그램 외에 재학생들이 직접 영어와
SW
관련 역량을 증진할 계획을 자발적으로 세우고
,
수립한 계획에 따라 학생들이 체계적으로 영어
/SW
역량 강화를
하는데 필요한 자원을 지원하는 프로그램입니다
.
재학생들 스스로 필요하거나 도움이 될 수 있는
영어
/SW
관련 내용을 파악하는 과정과
,
일정 계획을
세우고
,
그 일정 계획에 맞춰 결과를 이루는 과정 또한 재학생에게 많은 도움을 줄 수 있을
것으로 기대합니다
.
?
신청 대상
:
소프트웨어융합대학
학생 및 다전공 학생
(
장학금 지원기준 충족
)
1)
국제캠퍼스 재학생 및 직전학기 취득 평균평점
2.0
이상이고 직전학기
12
학점 이상 취득한 자
2) 8
학기 초과자 지원 불가
?
지원금
:
각
학기 말에 신청 인원 중 우수활동 인원을 선발 후 지원금 차등 지급
?
의무사항
:
학기
(11
월
)
말 ‘결과 보고서’
와 학업계획 이행 관련 증빙자료
(
영수증 등
)
제출
?
신청 기간
: ~ 9
월
25
일
(
금
)
까지
신청서를 담당자 이메일
(ash@khu.ac.kr)
로 접수
ㆍ 기본분야
-
2
개 항목
이상 포함한 내용으로 작성된 학업 계획서 확인
-
결과 보고서를 평가하여 장학금 지급
ㆍ 심화분야
-
기본분야와 진행방법
(
학기초
신청서 접수 후 학기 말 결과보고서 제출
)
은 동일
-
온라인 강좌 수강
:
알고리즘 관련 온라인 강좌 수강
-
알고리즘 경진대회
:
본인의 실력 향상도 및 성적을 고려하여 평가
-
알고리즘 문제풀이
:
문제의 개수 및 레벨을 고려하여 평가
ㆍ 기본 분야와 심화 분야를 별도 심사하여 장려금을 지급 함
.
ㆍ 기본 및 심화 분야를 모두 충족한 경우 최우수 장려금을 지원함
-
최우수
(100
만원
),
우수
(70
만원
),
장려
(50
만원
),
노력
(30
만 원
)
으로
구분
?
신청양식 및 기타
-
신청 양식은 홈페이지 커뮤니티
-
자료실
-48
번
‘
[
양식
1-53] SW
학업지원 신청서’
작성
(
첨부된 학업계획서 가이드 참고하여 신청서 학업계획 작성
)
-
지원금 지원을 위해 학기 말에 선발 대상은 성적
/
재학 증명서
,
개인 정보동의 양식 추가 제출합니다
.
-
세부 문의는 사업단 홈페이지 공지글 댓글이나 담당자
(ash@khu.ac.kr)
에게 문의 바랍니다
.",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=1267&page=36,2020-09-17,SW중심대학사업단,program,external_scholarship
2020년 2학기 SW마일리지 프로그램 안내(등록기간 수정),"경희대학교 SW중심대학사업단과 소프트웨어융합대학에서는 매년 정규 교과과정 이외에 다양한 전공관련 비교과과정 프로그램을 운영하고 있습니다.
특히, 우수 학생 중심의 프로그램들을 제공하여 선의의 경쟁을 통한 전체 학생의 질적역량 강화를 도모할 계획입니다.
이에 다양한 전공관련 비교과과정 프로그램에 적극 참여를 독려하기 위해 각 프로그램 활동 별 마일리지 점수를 부여하고 있습니다.
2020년도에 2학기 학술/국제/창업/봉사 분야에 참가한 학생들이 SW마일리지 등록을 하면 자료를 확인하여 합산 점수에 따라 혜택을 제공할 예정입니다.
□ 변경 등록 기간 및 방법
- 2019년 12월 ~ 2020년 11월까지의 활동 내역을
11월 27일
까지 SW마일리지 게시판에 등록
- 기간 내 게시판에 내용 등록 후 증빙자료 업로드 완료해야 배점 적용
※ 1/2학기 구분하여 진행예정입니다.
- 2020년 1/2학기 모두 신청 가능하지만, 동일한 활동내역은 중복처리 안됨
□ 혜택
- 해외 인턴십 및 해외교육 등 활동 프로그램에 우선 선발
- 장학금/인센티브 등을 제공(총 지급액 2000만원, 4등급으로 구분, 1/2학기 구분하여 진행)
※ 장학금 지급기준(국제캠퍼스 재학생, 직전학기 12학점 이상 등록, 평점 2.0이상)을 만족해야 지급가능
※ 8학기 초과자는 장학금 지급불가
□ 변경 선발/지급과정
등록 후 선발안내 연락 받은 학생에 한하여 장학신청서와 개인정보 동의서, 재학증명서, 성적증명서를 작성하여 12월 초까지 사업단
사무실로 제출(양식은 개별 안내)
관련 문의사항은 이메일(ash@khu.ac.kr)이나 아래의 댓글로 남겨주시기 바랍니다..
세부 활동별 마일리지 등 안내는 마일리지 소개 페이지를  참고 바랍니다.",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=1252&page=36,2020-09-14,SW중심대학사업단,program,internal_scholarship
[마감] 2020-2 수업도우미 모집 안내,"※ 장학금 자격요건 : 8학기 이하, 직전학기 12학점 이상, 직전학기 평균평점 2.0 이상 재학생
※ 문의는 사업단 홈페이지 공지글 댓글로 문의 바랍니다.
※ 신청서 제출은 신청 교과목 담당 교수님께 업무 문의 후
담당자인 안상혁 연구교수(ash@khu.ac.kr)로 제출바랍니다.
※ 담당 교수님의 확인 후 업무태만 등의 사유로 도우미에서 제외 될 수 있으니 주의 바랍니다.
※
선발된 인원은 학기(11월말)말 활동보고서 제출바랍니다.",https://swedu.khu.ac.kr/bbs/board.php?bo_table=07_01&wr_id=1224&page=36,2020-09-10,SW중심대학사업단,scholarship,external_scholarship
